[+] Started: Thu Jul  2 10:13:16 UTC 2026
[+] Run ID: 28543877153
[+] Batch: batch-0001
[+] URL count: 75
[0:00:05] | Templates: 6749 | Hosts: 75 | RPS: 59 | Matched: 0 | Errors: 0 | Requests: 315/1118775 (0%)
[0:00:10] | Templates: 6749 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 0 | Requests: 579/1118775 (0%)
[0:00:15] | Templates: 6749 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 0 | Requests: 837/1118775 (0%)
[0:00:20] | Templates: 6749 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 4 | Requests: 1106/1118775 (0%)
[0:00:25] | Templates: 6749 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 4 | Requests: 1365/1118775 (0%)
[0:00:30] | Templates: 6749 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 6 | Requests: 1784/1118775 (0%)
[0:00:35] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 6 | Requests: 2022/1118775 (0%)
[0:00:40] | Templates: 6749 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 6 | Requests: 2349/1118775 (0%)
[0:00:45] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 6 | Requests: 2618/1118775 (0%)
[0:00:50] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 6 | Requests: 2888/1118775 (0%)
[0:00:55] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 8 | Requests: 3181/1118775 (0%)
[0:01:00] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 19 | Requests: 3461/1118775 (0%)
[0:01:05] | Templates: 6749 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 26 | Requests: 3718/1118775 (0%)
[0:01:10] | Templates: 6749 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 59 | Requests: 4002/1118775 (0%)
[0:01:15] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 81 | Requests: 4296/1118775 (0%)
[0:01:20] | Templates: 6749 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 153 | Requests: 4503/1118775 (0%)
[0:01:25] | Templates: 6749 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 239 | Requests: 4794/1118775 (0%)
[0:01:30] | Templates: 6749 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 293 | Requests: 5216/1118775 (0%)
[0:01:35] | Templates: 6749 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 359 | Requests: 5618/1118775 (0%)
[0:01:40] | Templates: 6749 | Hosts: 75 | RPS: 60 | Matched: 0 | Errors: 427 | Requests: 6016/1118775 (0%)
[0:01:45] | Templates: 6749 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 447 | Requests: 6442/1118775 (0%)
[0:01:50] | Templates: 6749 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 491 | Requests: 6852/1118775 (0%)
[0:01:55] | Templates: 6749 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 569 | Requests: 7404/1118775 (0%)
[0:02:00] | Templates: 6749 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 661 | Requests: 7727/1118775 (0%)
[0:02:05] | Templates: 6749 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 702 | Requests: 8017/1118775 (0%)
[0:02:10] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 731 | Requests: 8321/1118775 (0%)
[0:02:15] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 777 | Requests: 8633/1118775 (0%)
[0:02:20] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 867 | Requests: 8933/1118775 (0%)
[0:02:25] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 947 | Requests: 9220/1118775 (0%)
[0:02:30] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 958 | Requests: 9534/1118775 (0%)
[0:02:35] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 992 | Requests: 9831/1118775 (0%)
[0:02:40] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1053 | Requests: 10240/1118775 (0%)
[0:02:45] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1138 | Requests: 10415/1118775 (0%)
[0:02:50] | Templates: 6749 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 1220 | Requests: 10610/1118775 (0%)
[0:02:55] | Templates: 6749 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 1301 | Requests: 11037/1118775 (0%)
[0:03:00] | Templates: 6749 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 1350 | Requests: 11345/1118775 (1%)
[0:03:05] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1399 | Requests: 11696/1118775 (1%)
[0:03:10] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1479 | Requests: 12041/1118775 (1%)
[0:03:15] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1525 | Requests: 12344/1118775 (1%)
[0:03:20] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1620 | Requests: 12687/1118775 (1%)
[0:03:25] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1751 | Requests: 13029/1118775 (1%)
[0:03:30] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1845 | Requests: 13298/1118775 (1%)
[0:03:35] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 1949 | Requests: 13604/1118775 (1%)
[0:03:40] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 2138 | Requests: 13919/1118775 (1%)
[0:03:45] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 2280 | Requests: 14210/1118775 (1%)
[0:03:50] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 2380 | Requests: 14582/1118775 (1%)
[0:03:55] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 2444 | Requests: 14978/1118775 (1%)
[0:04:00] | Templates: 6749 | Hosts: 75 | RPS: 63 | Matched: 0 | Errors: 2528 | Requests: 15356/1118775 (1%)
[0:04:05] | Templates: 6749 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2644 | Requests: 15731/1118775 (1%)
[0:04:10] | Templates: 6749 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2758 | Requests: 16144/1118775 (1%)
[0:04:15] | Templates: 6749 | Hosts: 75 | RPS: 64 | Matched: 0 | Errors: 2896 | Requests: 16534/1118775 (1%)
[0:04:20] | Templates: 6749 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 3010 | Requests: 16952/1118775 (1%)
[0:04:25] | Templates: 6749 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 3094 | Requests: 17370/1118775 (1%)
[0:04:30] | Templates: 6749 | Hosts: 75 | RPS: 65 | Matched: 0 | Errors: 3182 | Requests: 17814/1118775 (1%)
[0:04:35] | Templates: 6749 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 3320 | Requests: 18240/1118775 (1%)
[0:04:40] | Templates: 6749 | Hosts: 75 | RPS: 66 | Matched: 0 | Errors: 3460 | Requests: 18669/1118775 (1%)
[0:04:45] | Templates: 6749 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 3636 | Requests: 19115/1118775 (1%)
[0:04:50] | Templates: 6749 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 3786 | Requests: 19548/1118775 (1%)
[0:04:55] | Templates: 6749 | Hosts: 75 | RPS: 67 | Matched: 0 | Errors: 3900 | Requests: 19996/1118775 (1%)
[0:05:00] | Templates: 6749 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 3988 | Requests: 20424/1118775 (1%)
[0:05:05] | Templates: 6749 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 4116 | Requests: 20854/1118775 (1%)
[0:05:10] | Templates: 6749 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 4204 | Requests: 21312/1118775 (1%)
[0:05:15] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4366 | Requests: 21801/1118775 (1%)
[0:05:20] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4478 | Requests: 22186/1118775 (1%)
[0:05:25] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4570 | Requests: 22553/1118775 (2%)
[0:05:30] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4654 | Requests: 22930/1118775 (2%)
[0:05:35] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4778 | Requests: 23304/1118775 (2%)
[0:05:40] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 4880 | Requests: 23633/1118775 (2%)
[0:05:45] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5022 | Requests: 23928/1118775 (2%)
[0:05:50] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5122 | Requests: 24250/1118775 (2%)
[0:05:55] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5192 | Requests: 24557/1118775 (2%)
[0:06:00] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5276 | Requests: 24880/1118775 (2%)
[0:06:05] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5386 | Requests: 25220/1118775 (2%)
[0:06:10] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5530 | Requests: 25548/1118775 (2%)
[0:06:15] | Templates: 6749 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 5674 | Requests: 25870/1118775 (2%)
[0:06:20] | Templates: 6749 | Hosts: 75 | RPS: 68 | Matched: 0 | Errors: 5806 | Requests: 26235/1118775 (2%)
[0:06:25] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5858 | Requests: 26719/1118775 (2%)
[0:06:30] | Templates: 6749 | Hosts: 75 | RPS: 69 | Matched: 0 | Errors: 5942 | Requests: 27230/1118775 (2%)
[0:06:35] | Templates: 6749 | Hosts: 75 | RPS: 70 | Matched: 0 | Errors: 6040 | Requests: 27704/1118775 (2%)
[0:06:40] | Templates: 6749 | Hosts: 75 | RPS: 70 | Matched: 0 | Errors: 6122 | Requests: 28257/1118775 (2%)
[0:06:45] | Templates: 6749 | Hosts: 75 | RPS: 71 | Matched: 0 | Errors: 6212 | Requests: 28827/1118775 (2%)
[0:06:50] | Templates: 6749 | Hosts: 75 | RPS: 71 | Matched: 0 | Errors: 6262 | Requests: 29451/1118775 (2%)
[0:06:55] | Templates: 6749 | Hosts: 75 | RPS: 72 | Matched: 0 | Errors: 6280 | Requests: 30141/1118775 (2%)
[0:07:00] | Templates: 6749 | Hosts: 75 | RPS: 73 | Matched: 0 | Errors: 6304 | Requests: 30819/1118775 (2%)
[0:07:05] | Templates: 6749 | Hosts: 75 | RPS: 74 | Matched: 0 | Errors: 6310 | Requests: 31531/1118775 (2%)
[0:07:10] | Templates: 6749 | Hosts: 75 | RPS: 74 | Matched: 0 | Errors: 6314 | Requests: 32247/1118775 (2%)
[0:07:15] | Templates: 6749 | Hosts: 75 | RPS: 75 | Matched: 0 | Errors: 6318 | Requests: 32977/1118775 (2%)
[0:07:20] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 6368 | Requests: 33579/1118775 (3%)
[0:07:25] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 6428 | Requests: 34092/1118775 (3%)
[0:07:30] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 6486 | Requests: 34579/1118775 (3%)
[0:07:35] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 6550 | Requests: 35054/1118775 (3%)
[0:07:40] | Templates: 6749 | Hosts: 75 | RPS: 77 | Matched: 0 | Errors: 6650 | Requests: 35459/1118775 (3%)
[0:07:45] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 6788 | Requests: 35806/1118775 (3%)
[0:07:50] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 6914 | Requests: 36109/1118775 (3%)
[0:07:55] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 7002 | Requests: 36430/1118775 (3%)
[0:08:00] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 7090 | Requests: 36784/1118775 (3%)
[0:08:05] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 7220 | Requests: 37149/1118775 (3%)
[0:08:10] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 7336 | Requests: 37469/1118775 (3%)
[0:08:15] | Templates: 6749 | Hosts: 75 | RPS: 76 | Matched: 0 | Errors: 7476 | Requests: 37815/1118775 (3%)
