[+] Started: Tue Aug  4 19:39:29 UTC 2026
[+] Run ID: 30910025392
[+] Batch: batch-0006
[+] URL count: 75
[0:00:05] | Templates: 6831 | Hosts: 75 | RPS: 41 | Matched: 0 | Errors: 0 | Requests: 216/1135575 (0%)
[0:00:10] | Templates: 6831 | Hosts: 75 | RPS: 49 | Matched: 0 | Errors: 139 | Requests: 510/1135575 (0%)
[0:00:15] | Templates: 6831 | Hosts: 75 | RPS: 49 | Matched: 0 | Errors: 172 | Requests: 758/1135575 (0%)
[0:00:20] | Templates: 6831 | Hosts: 75 | RPS: 51 | Matched: 0 | Errors: 242 | Requests: 1043/1135575 (0%)
[0:00:25] | Templates: 6831 | Hosts: 75 | RPS: 51 | Matched: 0 | Errors: 272 | Requests: 1312/1135575 (0%)
[0:00:30] | Templates: 6831 | Hosts: 75 | RPS: 52 | Matched: 0 | Errors: 286 | Requests: 1575/1135575 (0%)
[0:00:35] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 325 | Requests: 2006/1135575 (0%)
[0:00:40] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 351 | Requests: 2269/1135575 (0%)
[0:00:45] | Templates: 6831 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 381 | Requests: 2514/1135575 (0%)
[0:00:50] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 441 | Requests: 2841/1135575 (0%)
[0:00:55] | Templates: 6831 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 463 | Requests: 3090/1135575 (0%)
[0:01:00] | Templates: 6831 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 501 | Requests: 3355/1135575 (0%)
[0:01:05] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 560 | Requests: 3670/1135575 (0%)
[0:01:10] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 574 | Requests: 3944/1135575 (0%)
[0:01:15] | Templates: 6831 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 582 | Requests: 4214/1135575 (0%)
[0:01:20] | Templates: 6831 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 592 | Requests: 4356/1135575 (0%)
