[+] Started: Wed Aug  5 00:45:04 UTC 2026
[+] Run ID: 30910025392
[+] Batch: batch-0022
[+] URL count: 75
[0:00:05] | Templates: 6831 | Hosts: 75 | RPS: 60 | Matched: 0 | Errors: 174 | Requests: 320/1135575 (0%)
[0:00:10] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 600 | Requests: 580/1135575 (0%)
[0:00:15] | Templates: 6831 | Hosts: 75 | RPS: 55 | Matched: 0 | Errors: 1080 | Requests: 841/1135575 (0%)
[0:00:20] | Templates: 6831 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 1578 | Requests: 1108/1135575 (0%)
[0:00:25] | Templates: 6831 | Hosts: 75 | RPS: 54 | Matched: 0 | Errors: 2060 | Requests: 1370/1135575 (0%)
[0:00:30] | Templates: 6831 | Hosts: 75 | RPS: 59 | Matched: 0 | Errors: 2540 | Requests: 1785/1135575 (0%)
[0:00:35] | Templates: 6831 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 2674 | Requests: 2066/1135575 (0%)
[0:00:40] | Templates: 6831 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 2911 | Requests: 2365/1135575 (0%)
[0:00:45] | Templates: 6831 | Hosts: 75 | RPS: 58 | Matched: 0 | Errors: 3237 | Requests: 2641/1135575 (0%)
[0:00:50] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 3577 | Requests: 2911/1135575 (0%)
[0:00:55] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 3957 | Requests: 3194/1135575 (0%)
[0:01:00] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 4301 | Requests: 3482/1135575 (0%)
[0:01:05] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 4593 | Requests: 3752/1135575 (0%)
[0:01:10] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 4957 | Requests: 4028/1135575 (0%)
[0:01:15] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 5319 | Requests: 4331/1135575 (0%)
[0:01:20] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 5669 | Requests: 4523/1135575 (0%)
[0:01:25] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 6061 | Requests: 4820/1135575 (0%)
[0:01:30] | Templates: 6831 | Hosts: 75 | RPS: 56 | Matched: 0 | Errors: 6340 | Requests: 5123/1135575 (0%)
[0:01:35] | Templates: 6831 | Hosts: 75 | RPS: 57 | Matched: 0 | Errors: 6673 | Requests: 5499/1135575 (0%)
[0:01:40] | Templates: 6831 | Hosts: 75 | RPS: 59 | Matched: 0 | Errors: 7027 | Requests: 5947/1135575 (0%)
[0:01:45] | Templates: 6831 | Hosts: 75 | RPS: 60 | Matched: 0 | Errors: 7422 | Requests: 6325/1135575 (0%)
[0:01:50] | Templates: 6831 | Hosts: 75 | RPS: 60 | Matched: 0 | Errors: 7821 | Requests: 6690/1135575 (0%)
[0:01:55] | Templates: 6831 | Hosts: 75 | RPS: 60 | Matched: 0 | Errors: 8218 | Requests: 7024/1135575 (0%)
[0:02:00] | Templates: 6831 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 8479 | Requests: 7438/1135575 (0%)
[0:02:05] | Templates: 6831 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 8842 | Requests: 7756/1135575 (0%)
[0:02:10] | Templates: 6831 | Hosts: 75 | RPS: 61 | Matched: 0 | Errors: 9255 | Requests: 8075/1135575 (0%)
[0:02:15] | Templates: 6831 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 9614 | Requests: 8394/1135575 (0%)
[0:02:20] | Templates: 6831 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 9941 | Requests: 8784/1135575 (0%)
[0:02:25] | Templates: 6831 | Hosts: 75 | RPS: 62 | Matched: 0 | Errors: 10307 | Requests: 9071/1135575 (0%)
